"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","BaseName","ResolvedTarget","Target","LinkType","Name","Parent","Root","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","UnixFileMode","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\dingy-and-anchor-sets-white-rope.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","dingy-and-anchor-sets-white-rope.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","dingy-and-anchor-sets-white-rope","C:\GitRepos\alisoncreations\resources\images\dingy-and-anchor-sets-white-rope.jpg",,,"dingy-and-anchor-sets-white-rope.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\dingy-and-anchor-sets-white-rope.jpg",".jpg","05/10/2025 13:49:49","05/10/2025 12:49:49","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:49","05/10/2025 12:49:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\dingy-and-anchor-sets-with-gold-rope-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","dingy-and-anchor-sets-with-gold-rope-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","dingy-and-anchor-sets-with-gold-rope-(2)","C:\GitRepos\alisoncreations\resources\images\dingy-and-anchor-sets-with-gold-rope-(2).jpg",,,"dingy-and-anchor-sets-with-gold-rope-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\dingy-and-anchor-sets-with-gold-rope-(2).jpg",".jpg","05/10/2025 13:49:49","05/10/2025 12:49:49","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:49","05/10/2025 12:49:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\dingy-and-anchor-sets-with-gold-rope.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","dingy-and-anchor-sets-with-gold-rope.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","dingy-and-anchor-sets-with-gold-rope","C:\GitRepos\alisoncreations\resources\images\dingy-and-anchor-sets-with-gold-rope.jpg",,,"dingy-and-anchor-sets-with-gold-rope.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\dingy-and-anchor-sets-with-gold-rope.jpg",".jpg","05/10/2025 13:49:49","05/10/2025 12:49:49","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:49","05/10/2025 12:49:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\dingy-and-anchor-sets.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","dingy-and-anchor-sets.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","dingy-and-anchor-sets","C:\GitRepos\alisoncreations\resources\images\dingy-and-anchor-sets.jpg",,,"dingy-and-anchor-sets.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\dingy-and-anchor-sets.jpg",".jpg","05/10/2025 13:49:49","05/10/2025 12:49:49","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:49","05/10/2025 12:49:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\dog-&-cat-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","dog-&-cat-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","dog-&-cat-white","C:\GitRepos\alisoncreations\resources\images\dog-&-cat-white.jpg",,,"dog-&-cat-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\dog-&-cat-white.jpg",".jpg","05/10/2025 13:49:49","05/10/2025 12:49:49","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:49","05/10/2025 12:49:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\dragon-fly-with-flowers-clear.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","dragon-fly-with-flowers-clear.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","dragon-fly-with-flowers-clear","C:\GitRepos\alisoncreations\resources\images\dragon-fly-with-flowers-clear.jpg",,,"dragon-fly-with-flowers-clear.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\dragon-fly-with-flowers-clear.jpg",".jpg","05/10/2025 13:49:49","05/10/2025 12:49:49","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:49","05/10/2025 12:49:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\dragon.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","dragon.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","dragon","C:\GitRepos\alisoncreations\resources\images\dragon.jpg",,,"dragon.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\dragon.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","05/10/2025 17:24:29","05/10/2025 16:24:29","15/06/2025 14:08:05","15/06/2025 13:08:05",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\dragonfly-plaque-1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","dragonfly-plaque-1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","dragonfly-plaque-1","C:\GitRepos\alisoncreations\resources\images\dragonfly-plaque-1.jpg",,,"dragonfly-plaque-1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\dragonfly-plaque-1.jpg",".jpg","05/10/2025 13:49:49","05/10/2025 12:49:49","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:49","05/10/2025 12:49:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\dragonfly-plaque-2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","dragonfly-plaque-2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","dragonfly-plaque-2","C:\GitRepos\alisoncreations\resources\images\dragonfly-plaque-2.jpg",,,"dragonfly-plaque-2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\dragonfly-plaque-2.jpg",".jpg","05/10/2025 13:49:49","05/10/2025 12:49:49","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:49","05/10/2025 12:49:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\dragonfly-purple.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","dragonfly-purple.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","dragonfly-purple","C:\GitRepos\alisoncreations\resources\images\dragonfly-purple.jpg",,,"dragonfly-purple.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\dragonfly-purple.jpg",".jpg","05/10/2025 13:49:49","05/10/2025 12:49:49","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:49","05/10/2025 12:49:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\dragonfly-red.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","dragonfly-red.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","dragonfly-red","C:\GitRepos\alisoncreations\resources\images\dragonfly-red.jpg",,,"dragonfly-red.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\dragonfly-red.jpg",".jpg","05/10/2025 13:49:49","05/10/2025 12:49:49","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:49","05/10/2025 12:49:49",,"-1","Archive"
